,index,credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,Spain,France,Germany
30,8146,0.687211100881942,0.9118672225175283,0.8756506498332451,0.7003999014547154,0.7536957870735225,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.2067186021136582,-0.5750408588566764,0.998001996005988,-0.5781200698904511
31,704,0.08618506153829511,0.9118672225175283,-0.27382716920371,-1.0320839312203582,-0.01055952297481525,0.8137126221368529,0.6453143380561522,0.9629363668692571,0.8445582868910132,-0.5750408588566764,-1.002002004006012,1.7297444805704316
32,3562,-1.6132678772954652,-1.0966508887545605,-0.46540680570986914,1.393393434524745,0.64759636970945,-0.9029806735105161,0.6453143380561522,0.9629363668692571,0.27241528927865444,-0.5750408588566764,-1.002002004006012,1.7297444805704316
33,196,-0.3594032090095811,-1.0966508887545605,-0.6569864422160283,0.35390313491970066,-1.2345138605666302,0.8137126221368529,0.6453143380561522,0.9629363668692571,-0.9945285350830384,1.7390068629005728,-1.002002004006012,-0.5781200698904511
34,1219,0.43851067080870887,0.9118672225175283,0.49249137682092675,0.007406368384685913,0.7671357459431798,0.8137126221368529,0.6453143380561522,0.9629363668692571,-0.92522909318797,-0.5750408588566764,-1.002002004006012,1.7297444805704316
35,9178,1.5265750523791042,-1.0966508887545605,0.013542285555528789,0.35390313491970066,0.6898046165240418,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.1078067646849987,-0.5750408588566764,-1.002002004006012,1.7297444805704316
36,5640,-1.7997931998503902,-1.0966508887545605,-1.423304988240665,-1.0320839312203582,0.3024575576576178,0.8137126221368529,-1.549632390025998,-1.0384902205441118,1.0809546115920592,-0.5750408588566764,-1.002002004006012,1.7297444805704316
37,9339,0.1483601690566034,0.9118672225175283,-0.9443558969752671,-1.3785806977553732,1.7017651011301507,0.8137126221368529,0.6453143380561522,0.9629363668692571,-0.6350599720840672,1.7390068629005728,-1.002002004006012,-0.5781200698904511
38,1388,-0.21432795813352837,-1.0966508887545605,0.10933210380860837,-1.7250774642903879,0.6712553752732909,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-0.6992229944917684,-0.5750408588566764,0.998001996005988,-0.5781200698904511
39,4058,-0.970791766272946,0.9118672225175283,0.013542285555528789,1.0468966679897302,1.1141015621930996,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,1.3452911301747306,-0.5750408588566764,0.998001996005988,-0.5781200698904511
40,2514,-0.6081036390828143,-1.0966508887545605,-1.231725351734506,-0.3390903981503288,0.4535665318869512,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.5625421025016905,-0.5750408588566764,-1.002002004006012,1.7297444805704316
41,8114,-1.6443554310546193,-1.0966508887545605,0.9714404680863247,-1.0320839312203582,1.1952177855114146,0.8137126221368529,0.6453143380561522,0.9629363668692571,1.159644495717062,-0.5750408588566764,-1.002002004006012,1.7297444805704316
42,9650,1.899625697488954,0.9118672225175283,-0.5611966239629488,0.007406368384685913,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-0.590805235125563,1.7390068629005728,-1.002002004006012,-0.5781200698904511
43,8565,-0.19360292229409226,-1.0966508887545605,0.10933210380860837,1.393393434524745,1.0084834342493618,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.11540024747289926,-0.5750408588566764,0.998001996005988,-0.5781200698904511
44,3593,-0.9915168021123822,-1.0966508887545605,2.2167081053763593,1.7398902010597597,0.6100429434034123,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-1.5937218739351842,-0.5750408588566764,-1.002002004006012,1.7297444805704316
45,5064,-0.9604292483532281,-1.0966508887545605,0.7798608315801655,1.393393434524745,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.05945475629055292,-0.5750408588566764,0.998001996005988,-0.5781200698904511
46,3879,1.3193246939847432,-1.0966508887545605,-0.5611966239629488,1.393393434524745,1.2036223582394152,0.8137126221368529,-1.549632390025998,-1.0384902205441118,1.3852634079461505,-0.5750408588566764,0.998001996005988,-0.5781200698904511
47,4534,0.05509750777914095,0.9118672225175283,0.20512192206168797,-1.0320839312203582,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,1.016349610543663,-0.5750408588566764,0.998001996005988,-0.5781200698904511
48,821,1.9721633229269804,-1.0966508887545605,-0.27382716920371,0.007406368384685913,1.2718748527116852,-0.9029806735105161,-1.549632390025998,-1.0384902205441118,0.3867460951748601,-0.5750408588566764,0.998001996005988,-0.5781200698904511
49,199,-1.343842411382796,0.9118672225175283,-0.36961698745678956,0.35390313491970066,0.31447726293409,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-1.5582813944192355,-0.5750408588566764,0.998001996005988,-0.5781200698904511
50,963,-1.2609422680250515,0.9118672225175283,2.3124979236294387,-0.3390903981503288,0.30982292435753195,2.530405917784222,0.6453143380561522,-1.0384902205441118,0.14520936294849635,1.7390068629005728,-1.002002004006012,-0.5781200698904511
51,3927,-0.732453854119431,-1.0966508887545605,2.504077560135598,-1.3785806977553732,-1.2345138605666302,0.8137126221368529,-1.549632390025998,0.9629363668692571,0.0489676036242145,1.7390068629005728,-1.002002004006012,-0.5781200698904511
52,3357,0.07582254361857706,0.9118672225175283,-0.9443558969752671,0.007406368384685913,-0.023329917657571017,0.8137126221368529,-1.549632390025998,0.9629363668692571,-0.7879575324635522,-0.5750408588566764,-1.002002004006012,1.7297444805704316
53,4579,-1.2091296784264614,0.9118672225175283,1.2588099228455634,-1.3785806977553732,-1.2345138605666302,2.530405917784222,0.6453143380561522,0.9629363668692571,0.06375715566739006,-0.5750408588566764,0.998001996005988,-0.5781200698904511
54,4635,-0.32831565525042694,-1.0966508887545605,-0.5611966239629488,-1.0320839312203582,1.460024316958962,0.8137126221368529,0.6453143380561522,0.9629363668692571,-0.609231704386695,-0.5750408588566764,0.998001996005988,-0.5781200698904511
55,4558,1.4643999448607958,0.9118672225175283,-0.46540680570986914,-1.3785806977553732,-1.2345138605666302,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-0.24323663058515463,-0.5750408588566764,0.998001996005988,-0.5781200698904511
56,4896,-0.47339090612647966,0.9118672225175283,0.20512192206168797,0.007406368384685913,0.23719255963059876,-0.9029806735105161,0.6453143380561522,0.9629363668692571,-1.2472248378527964,-0.5750408588566764,0.998001996005988,-0.5781200698904511
57,5090,-1.8308807536095444,-1.0966508887545605,-0.8485660787221875,1.393393434524745,-1.2345138605666302,0.8137126221368529,-1.549632390025998,-1.0384902205441118,-0.6450245183859279,-0.5750408588566764,0.998001996005988,-0.5781200698904511
58,396,-0.970791766272946,0.9118672225175283,-0.5611966239629488,-0.6855871646853436,-0.35894703861390886,-0.9029806735105161,0.6453143380561522,0.9629363668692571,-1.7337098086827967,-0.5750408588566764,0.998001996005988,-0.5781200698904511
59,4023,-1.1987671605067431,0.9118672225175283,-0.0822475326975508,1.0468966679897302,0.14673649422340496,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-1.579957074252348,-0.5750408588566764,0.998001996005988,-0.5781200698904511
60,9341,0.03437247193970485,0.9118672225175283,-0.9443558969752671,0.7003999014547154,-1.2345138605666302,0.8137126221368529,0.6453143380561522,0.9629363668692571,0.846604497145559,-0.5750408588566764,0.998001996005988,-0.5781200698904511
61,3350,0.20017275865519366,0.9118672225175283,-0.36961698745678956,-1.0320839312203582,0.7617872646479074,0.8137126221368529,-1.549632390025998,0.9629363668692571,-0.27807630351420376,1.7390068629005728,-1.002002004006012,-0.5781200698904511
62,8431,-0.23505299397296447,0.9118672225175283,-0.5611966239629488,1.0468966679897302,1.2095864273380001,-0.9029806735105161,0.6453143380561522,0.9629363668692571,-1.1822685426788424,-0.5750408588566764,-1.002002004006012,1.7297444805704316
63,2145,-0.18324040437437422,0.9118672225175283,-0.5611966239629488,-0.3390903981503288,0.9799220557748516,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-0.03483893319135733,1.7390068629005728,-1.002002004006012,-0.5781200698904511
64,3877,-0.05889018933775761,0.9118672225175283,0.5882811950740063,-0.3390903981503288,-1.2345138605666302,-0.9029806735105161,-1.549632390025998,0.9629363668692571,1.2927913848428743,1.7390068629005728,-1.002002004006012,-0.5781200698904511
65,1641,0.6353985112833518,0.9118672225175283,1.354599741098643,-1.0320839312203582,0.5496146148915627,0.8137126221368529,-1.549632390025998,-1.0384902205441118,-1.2799210270798962,1.7390068629005728,-1.002002004006012,-0.5781200698904511
66,59,-0.3801282448490172,0.9118672225175283,1.163020104592484,-0.3390903981503288,-0.5809189722956339,-0.9029806735105161,0.6453143380561522,0.9629363668692571,-0.9290931551761541,-0.5750408588566764,0.998001996005988,-0.5781200698904511
67,8428,-1.0640544275504085,-1.0966508887545605,-0.27382716920371,-1.0320839312203582,0.5151216174062204,0.8137126221368529,0.6453143380561522,0.9629363668692571,0.695334056249903,-0.5750408588566764,-1.002002004006012,1.7297444805704316
68,8087,-0.556291049484224,0.9118672225175283,-0.0822475326975508,-1.3785806977553732,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-1.02397360641566,1.7390068629005728,-1.002002004006012,-0.5781200698904511
69,9956,-1.354204929302514,-1.0966508887545605,0.6840710133270859,1.7398902010597597,0.1344398386930416,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,0.294961228349761,-0.5750408588566764,0.998001996005988,-0.5781200698904511
70,9759,-0.24541551189268254,-1.0966508887545605,-1.1359355334814263,-1.0320839312203582,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.43508857103268866,-0.5750408588566764,0.998001996005988,-0.5781200698904511
71,5592,-0.7739039257983031,0.9118672225175283,-1.902254079506063,0.35390313491970066,-1.2345138605666302,0.8137126221368529,-1.549632390025998,-1.0384902205441118,-0.4864072446205676,1.7390068629005728,-1.002002004006012,-0.5781200698904511
72,8753,1.49548749861995,0.9118672225175283,-0.6569864422160283,-1.0320839312203582,0.6492813646126191,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.698537487006056,-0.5750408588566764,0.998001996005988,-0.5781200698904511
73,8312,-0.6599162286814045,0.9118672225175283,0.7798608315801655,0.35390313491970066,-0.09351142526715178,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.7351162030115826,-0.5750408588566764,0.998001996005988,-0.5781200698904511
74,2721,-0.8982541408349197,-1.0966508887545605,0.49249137682092675,-0.6855871646853436,0.560849895522008,2.530405917784222,0.6453143380561522,0.9629363668692571,0.07567029199048543,-0.5750408588566764,-1.002002004006012,1.7297444805704316
75,6666,-0.6495537107616866,0.9118672225175283,-0.6569864422160283,-0.6855871646853436,0.5182620469383068,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-1.6535521531990331,1.7390068629005728,-1.002002004006012,-0.5781200698904511
76,9076,0.15872268697632147,-1.0966508887545605,-1.1359355334814263,-1.3785806977553732,0.13457799253198968,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-0.6215606370143749,-0.5750408588566764,0.998001996005988,-0.5781200698904511
77,91,1.6302002315762847,0.9118672225175283,0.5882811950740063,0.7003999014547154,0.6711504747420898,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.8110296380899719,-0.5750408588566764,0.998001996005988,-0.5781200698904511
78,3955,-0.26614054773211865,0.9118672225175283,0.013542285555528789,-1.0320839312203582,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.0007745924930546744,-0.5750408588566764,0.998001996005988,-0.5781200698904511
79,6679,-1.8723308252884165,0.9118672225175283,-0.8485660787221875,-0.3390903981503288,0.7797210787393447,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.5559749254160501,1.7390068629005728,-1.002002004006012,-0.5781200698904511
80,8014,0.8322863517579948,-1.0966508887545605,0.013542285555528789,-1.0320839312203582,0.8027119659122733,-0.9029806735105161,0.6453143380561522,0.9629363668692571,-0.44228116523420774,1.7390068629005728,-1.002002004006012,-0.5781200698904511
81,6477,-1.0536919096306905,-1.0966508887545605,-0.46540680570986914,-0.3390903981503288,-1.2345138605666302,0.8137126221368529,-1.549632390025998,-1.0384902205441118,0.6780564887044408,-0.5750408588566764,0.998001996005988,-0.5781200698904511
82,2961,-0.3594032090095811,0.9118672225175283,-0.752776260469108,0.7003999014547154,-0.0029252382209487412,0.8137126221368529,0.6453143380561522,0.9629363668692571,1.1001904791642003,1.7390068629005728,-1.002002004006012,-0.5781200698904511
83,9022,0.6353985112833518,0.9118672225175283,-1.5190948064937446,-1.0320839312203582,-1.2345138605666302,0.8137126221368529,-1.549632390025998,0.9629363668692571,-0.5819517908753191,-0.5750408588566764,0.998001996005988,-0.5781200698904511
84,7887,0.676848582962224,-1.0966508887545605,-0.8485660787221875,-1.0320839312203582,2.0710702324939607,0.8137126221368529,-1.549632390025998,-1.0384902205441118,-0.6050324738177094,-0.5750408588566764,-1.002002004006012,1.7297444805704316
85,5521,1.702737857014311,0.9118672225175283,-0.1780373509506304,-1.3785806977553732,1.4340306721608989,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.5747989847215575,-0.5750408588566764,0.998001996005988,-0.5781200698904511
86,177,-0.4630283882067616,0.9118672225175283,-0.27382716920371,0.007406368384685913,1.8254246746445062,0.8137126221368529,-1.549632390025998,-1.0384902205441118,1.3696918536787566,-0.5750408588566764,-1.002002004006012,1.7297444805704316
87,2184,0.013647436100268749,-1.0966508887545605,0.10933210380860837,-1.3785806977553732,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.45423028623060635,-0.5750408588566764,0.998001996005988,-0.5781200698904511
88,9484,1.682012821174875,0.9118672225175283,-0.8485660787221875,-1.3785806977553732,0.6356544161283857,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-0.25228947673292657,-0.5750408588566764,-1.002002004006012,1.7297444805704316
89,9347,0.09654757945801316,-1.0966508887545605,-0.27382716920371,-1.7250774642903879,0.12194109301221734,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.406063106573775,1.7390068629005728,-1.002002004006012,-0.5781200698904511
90,6155,1.1224368535101001,0.9118672225175283,-1.231725351734506,-0.3390903981503288,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,0.6075037625351699,-0.5750408588566764,0.998001996005988,-0.5781200698904511
91,9011,1.288237140225589,0.9118672225175283,0.30091174031476753,0.35390313491970066,0.9176373252131381,0.8137126221368529,-1.549632390025998,0.9629363668692571,1.516867966742822,-0.5750408588566764,0.998001996005988,-0.5781200698904511
92,4417,-0.4423033523673255,0.9118672225175283,-1.1359355334814263,-0.3390903981503288,1.2285618571175057,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.7269063082708889,1.7390068629005728,-1.002002004006012,-0.5781200698904511
93,3310,-1.4992801801785667,0.9118672225175283,1.0672302863394043,-0.6855871646853436,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-1.5317808822377628,1.7390068629005728,-1.002002004006012,-0.5781200698904511
94,247,-1.0951419813095626,-1.0966508887545605,-1.231725351734506,-1.3785806977553732,-1.2345138605666302,0.8137126221368529,0.6453143380561522,0.9629363668692571,1.7214484182461158,-0.5750408588566764,0.998001996005988,-0.5781200698904511
95,1514,-1.157317088827871,0.9118672225175283,-0.0822475326975508,1.0468966679897302,-0.08654108216022975,0.8137126221368529,0.6453143380561522,0.9629363668692571,-1.5654666250554647,1.7390068629005728,-1.002002004006012,-0.5781200698904511
96,7502,0.7286611725608143,-1.0966508887545605,-0.6569864422160283,1.7398902010597597,-1.2345138605666302,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,0.620080647087602,1.7390068629005728,-1.002002004006012,-0.5781200698904511
97,5618,0.05509750777914095,0.9118672225175283,-0.0822475326975508,1.7398902010597597,-1.2345138605666302,-0.9029806735105161,0.6453143380561522,0.9629363668692571,0.6270486163520029,-0.5750408588566764,0.998001996005988,-0.5781200698904511
98,9302,0.9669990847143295,0.9118672225175283,-0.27382716920371,1.7398902010597597,-1.2345138605666302,0.8137126221368529,0.6453143380561522,0.9629363668692571,1.430655949471245,-0.5750408588566764,0.998001996005988,-0.5781200698904511
99,193,-0.5148409778053519,0.9118672225175283,-0.6569864422160283,1.0468966679897302,0.25968239817134275,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.23236315841647498,-0.5750408588566764,0.998001996005988,-0.5781200698904511
100,469,1.060261745991792,0.9118672225175283,-0.36961698745678956,-0.6855871646853436,-1.2345138605666302,0.8137126221368529,0.6453143380561522,0.9629363668692571,1.4649171835045083,-0.5750408588566764,0.998001996005988,-0.5781200698904511
101,5673,-0.12106529685606592,0.9118672225175283,-0.46540680570986914,0.007406368384685913,1.0047540838177602,0.8137126221368529,-1.549632390025998,-1.0384902205441118,-1.1514730870175702,1.7390068629005728,-1.002002004006012,-0.5781200698904511
102,1015,0.262347866173502,-1.0966508887545605,-0.1780373509506304,0.007406368384685913,0.2054136425045893,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.2003093049482443,-0.5750408588566764,0.998001996005988,-0.5781200698904511
103,6552,1.474762462780514,-1.0966508887545605,-0.46540680570986914,0.007406368384685913,0.8178431848010519,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,0.7455663419174338,-0.5750408588566764,-1.002002004006012,1.7297444805704316
104,172,-1.768705646091236,0.9118672225175283,0.49249137682092675,1.7398902010597597,0.8475700354866876,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-1.6452507921155106,-0.5750408588566764,-1.002002004006012,1.7297444805704316
105,5149,0.7286611725608143,-1.0966508887545605,0.9714404680863247,-1.3785806977553732,0.6949580760047992,-0.9029806735105161,-1.549632390025998,0.9629363668692571,1.4402605319998294,-0.5750408588566764,0.998001996005988,-0.5781200698904511
106,9637,1.4436749090213599,-1.0966508887545605,-0.752776260469108,-1.0320839312203582,1.1958717672304346,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.24979461376834,-0.5750408588566764,0.998001996005988,-0.5781200698904511
107,599,-1.7272555744123639,-1.0966508887545605,-0.46540680570986914,-0.3390903981503288,1.1470260316743859,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-1.1551457231841273,-0.5750408588566764,-1.002002004006012,1.7297444805704316
108,4388,-1.0122418379518183,-1.0966508887545605,0.013542285555528789,-1.3785806977553732,1.0607190794675974,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-0.9709131082693642,1.7390068629005728,-1.002002004006012,-0.5781200698904511
109,3433,-0.6599162286814045,-1.0966508887545605,-0.1780373509506304,0.35390313491970066,0.44283487019267065,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,1.5894523381584715,-0.5750408588566764,-1.002002004006012,1.7297444805704316
110,6558,0.3659730453706825,0.9118672225175283,-0.0822475326975508,-1.7250774642903879,0.984483220832119,-0.9029806735105161,-1.549632390025998,0.9629363668692571,0.26996368629678613,-0.5750408588566764,0.998001996005988,-0.5781200698904511
111,2239,-1.6339929131349014,-1.0966508887545605,-0.752776260469108,-0.6855871646853436,-1.2345138605666302,-0.9029806735105161,0.6453143380561522,0.9629363668692571,1.3214606960976345,-0.5750408588566764,0.998001996005988,-0.5781200698904511
112,420,1.091349299750946,-1.0966508887545605,2.0251284688702,-0.6855871646853436,0.6277499281685769,-0.9029806735105161,0.6453143380561522,-1.0384902205441118,-0.1184999933182109,-0.5750408588566764,-1.002002004006012,1.7297444805704316
113,9715,0.3037979378523742,-1.0966508887545605,-0.46540680570986914,0.7003999014547154,-1.2345138605666302,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-0.02442287163631135,1.7390068629005728,-1.002002004006012,-0.5781200698904511
114,7703,-0.4423033523673255,-1.0966508887545605,0.8756506498332451,-1.0320839312203582,0.8205124454847261,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-1.1817729856152466,-0.5750408588566764,-1.002002004006012,1.7297444805704316
115,8015,-0.13142781477578397,-1.0966508887545605,-1.231725351734506,-1.3785806977553732,0.4562603711024379,0.8137126221368529,0.6453143380561522,0.9629363668692571,-1.3328246046024852,-0.5750408588566764,-1.002002004006012,1.7297444805704316
116,3533,0.45923570664814495,-1.0966508887545605,0.30091174031476753,0.007406368384685913,-1.2345138605666302,-0.9029806735105161,-1.549632390025998,0.9629363668692571,-0.48872966985142874,-0.5750408588566764,0.998001996005988,-0.5781200698904511
117,1108,0.29343541993265615,0.9118672225175283,-0.0822475326975508,0.7003999014547154,0.5414918117374163,0.8137126221368529,0.6453143380561522,-1.0384902205441118,-0.9334730612035955,-0.5750408588566764,-1.002002004006012,1.7297444805704316
